CHEMBL295124	DB04115
CHEMBL1467	DB00437
CHEMBL3185422	
CHEMBL128	DB00669
CHEMBL51085	DB12610
CHEMBL43612	
CHEMBL2103863	DB12565
CHEMBL515495	
CHEMBL471225	
CHEMBL3894860	DB15442
CHEMBL1980391	
CHEMBL597997	
CHEMBL95502	
CHEMBL50	DB04216
CHEMBL600968	
CHEMBL1471	DB00673
CHEMBL173530	
CHEMBL1200641	
CHEMBL1200907	DB01108
CHEMBL580918	
CHEMBL3545285	
CHEMBL3545184	DB12865
CHEMBL1200728	
CHEMBL1200618	
CHEMBL445813	DB08142
CHEMBL2105760	DB09128
CHEMBL1731432	
CHEMBL546170	
CHEMBL1312	
CHEMBL581044	
CHEMBL15594	DB04557
CHEMBL629	DB00321
CHEMBL1649713	
CHEMBL602937	
CHEMBL112	DB00316
CHEMBL528807	
CHEMBL2105395	DB04938
CHEMBL284609	
CHEMBL1200776	
CHEMBL129	DB00495
CHEMBL3833320	
CHEMBL5	DB00779
CHEMBL1289926	DB06626
CHEMBL581677	
CHEMBL277535	DB04794
CHEMBL716	DB01224
CHEMBL1162	DB00717
CHEMBL1503	DB00338
CHEMBL1235482	DB03266
CHEMBL4297398	DB13016
CHEMBL3544927	
CHEMBL3622821	DB15091
CHEMBL1422	DB01261
CHEMBL297362	DB11477
CHEMBL24	DB00335
CHEMBL560993	DB11900
CHEMBL463210	
CHEMBL834	DB00282
CHEMBL593430	DB12032
CHEMBL1201063	
CHEMBL189963	DB09073
CHEMBL1095515	
CHEMBL585902	
CHEMBL3187723	DB11967
CHEMBL184450	
CHEMBL1148	DB00214
CHEMBL265502	DB04786
CHEMBL3545142	
CHEMBL46740	DB06401
CHEMBL602206	
CHEMBL53898	
CHEMBL3545265	
CHEMBL121626	DB09216
CHEMBL1957038	DB04915
CHEMBL1201614	
CHEMBL1201565	
CHEMBL533602	
CHEMBL427216	DB01120
CHEMBL3039597	
CHEMBL431770	DB11757
CHEMBL1083659	DB09034
CHEMBL2007641	
CHEMBL1201001	
CHEMBL280074	DB02116
CHEMBL2313444	
CHEMBL268868	
CHEMBL514499	
CHEMBL1088186	
CHEMBL528119	
CHEMBL290624	
CHEMBL297784	
CHEMBL52885	DB05608
CHEMBL1437	DB00368
CHEMBL442687	DB13343
CHEMBL3545085	
CHEMBL1113	DB00543
CHEMBL585827	
CHEMBL1026	
CHEMBL274318	
CHEMBL286615	
CHEMBL971	
CHEMBL23194	DB00127
CHEMBL7010	DB01463
CHEMBL2107877	
CHEMBL32	DB00218
CHEMBL2005186	
CHEMBL56542	
CHEMBL541585	
CHEMBL1969664	
CHEMBL220492	DB00273
CHEMBL403183	
CHEMBL307145	
CHEMBL220360	DB06624
CHEMBL680	DB00833
CHEMBL1257	DB00228
CHEMBL1889303	
CHEMBL10284	
CHEMBL267930	
CHEMBL47875	
CHEMBL1288830	
CHEMBL1200699	
CHEMBL483254	DB06603
CHEMBL601547	
CHEMBL2062276	
CHEMBL363648	
CHEMBL1201022	
CHEMBL601353	
CHEMBL1200710	
CHEMBL382301	DB09059
CHEMBL1201178	
CHEMBL592123	
CHEMBL462605	DB11642
CHEMBL255863	DB04868
CHEMBL1224528	
CHEMBL444186	
CHEMBL528390	
CHEMBL52939	DB12163
CHEMBL590168	
CHEMBL1909300	
CHEMBL4297926	
CHEMBL1090479	
CHEMBL1200802	DB00306
CHEMBL1284	DB01702
CHEMBL1851943	DB05223
CHEMBL210618	
CHEMBL314010	DB01295
CHEMBL1200449	
CHEMBL585	DB00384
CHEMBL395429	
CHEMBL1915783	
CHEMBL1068	DB00776
CHEMBL1201024	
CHEMBL83899	
CHEMBL1230607	DB12686
CHEMBL444815	
CHEMBL1526240	
CHEMBL584626	
CHEMBL1235969	
CHEMBL1394319	
CHEMBL1479103	
CHEMBL3402762	DB15133
CHEMBL1289494	DB11800
CHEMBL493863	
CHEMBL1554	DB00970
CHEMBL1613209	
CHEMBL1201043	
CHEMBL33864	
CHEMBL56731	
CHEMBL4297807	
CHEMBL2336325	DB11925
CHEMBL591	DB00189
CHEMBL1946170	DB08896
CHEMBL443613	
CHEMBL1201119	
CHEMBL40	DB01174
CHEMBL622	DB00749
CHEMBL1670	DB00648
CHEMBL2205805	
CHEMBL1484251	
CHEMBL3707272	
CHEMBL448	DB00312
CHEMBL603	DB00549
CHEMBL2108357	
CHEMBL270995	DB11865
CHEMBL1174	
CHEMBL3544958	
CHEMBL1200773	
CHEMBL596836	
CHEMBL374632	
CHEMBL1201483	
CHEMBL289469	
CHEMBL1402420	
CHEMBL1801204	DB12774
CHEMBL1329349	
CHEMBL1189432	DB00768
CHEMBL637	DB00285
CHEMBL1256910	
CHEMBL70141	
CHEMBL592435	DB12446
CHEMBL151	DB15584
CHEMBL1200982	
CHEMBL277465	
CHEMBL247471	
CHEMBL139	DB00586
CHEMBL279785	DB00786
CHEMBL74656	
CHEMBL279085	
CHEMBL61511	
CHEMBL49642	DB06169
CHEMBL402063	
CHEMBL2110670	DB12071
CHEMBL1512677	DB13908
CHEMBL1898523	
CHEMBL3187503	DB12627
CHEMBL1288014	
CHEMBL1329029	
CHEMBL1200386	DB01130
CHEMBL477396	
CHEMBL532	DB00199
CHEMBL1256137	
CHEMBL1405973	
CHEMBL1221986	
CHEMBL497392	
CHEMBL762	DB00935
CHEMBL36	DB00205
CHEMBL3527358	DB05864
CHEMBL585591	
CHEMBL17205	
CHEMBL576208	
CHEMBL1522	DB00402
CHEMBL3545297	
CHEMBL2108346	
CHEMBL109	DB00313
CHEMBL1200920	
CHEMBL536166	
CHEMBL1200862	DB00765
CHEMBL1201587	
CHEMBL1679	DB00650
CHEMBL1492044	
CHEMBL1769	
CHEMBL337612	DB13018
CHEMBL1306556	
CHEMBL3301622	DB12141
CHEMBL292352	
CHEMBL60718	
CHEMBL392760	
CHEMBL546797	
CHEMBL253978	
CHEMBL325439	
CHEMBL329785	
CHEMBL253144	
CHEMBL1442783	
CHEMBL1320798	
CHEMBL1201322	DB09552
CHEMBL2108110	
CHEMBL1201581	
CHEMBL344469	
CHEMBL106	DB00196
CHEMBL582737	
CHEMBL1089641	DB09158
CHEMBL362155	
CHEMBL1406948	
CHEMBL579318	
CHEMBL302449	
CHEMBL116955	
CHEMBL231616	DB11940
CHEMBL3544962	
CHEMBL2107862	
CHEMBL255033	
CHEMBL531268	
CHEMBL122	DB00533
CHEMBL485053	
CHEMBL168815	
CHEMBL560296	
CHEMBL3121849	
CHEMBL1408594	
CHEMBL742	DB01221
CHEMBL506538	
CHEMBL1200550	
CHEMBL1934283	
CHEMBL4297422	DB11870
CHEMBL225071	DB00293
CHEMBL284328	
CHEMBL2408045	DB12183
CHEMBL86464	
CHEMBL2137046	
CHEMBL627	DB13114
CHEMBL252417	
CHEMBL588965	
CHEMBL260933	DB05936
CHEMBL38288	
CHEMBL1479114	
CHEMBL490	DB00715
CHEMBL2103840	DB12021
CHEMBL56	
CHEMBL4298013	
CHEMBL14227	DB03568
CHEMBL746	DB00716
CHEMBL403664	
CHEMBL116438	
CHEMBL168	
CHEMBL3182343	DB01604
CHEMBL1200468	DB00772
CHEMBL2107549	DB12739
CHEMBL1200597	
CHEMBL14638	
CHEMBL151649	DB12695
CHEMBL113	DB00201
CHEMBL578675	
CHEMBL1560	DB01197
CHEMBL2109667	
CHEMBL809	DB01104
CHEMBL535	DB01268
CHEMBL546344	
CHEMBL2103875	DB08911
CHEMBL2103847	DB11781
CHEMBL54976	DB00150
CHEMBL325695	
CHEMBL549473	DB11327
CHEMBL490510	
CHEMBL1436376	
CHEMBL373742	
CHEMBL52333	
CHEMBL3545102	
CHEMBL3301675	DB08890
CHEMBL3039588	
CHEMBL1231101	
CHEMBL2104926	DB01594
CHEMBL458328	
CHEMBL1256686	
CHEMBL314437	DB13478
CHEMBL47986	
CHEMBL3287218	DB14870
CHEMBL1614710	DB05913
CHEMBL1366933	DB06678
CHEMBL473535	
CHEMBL1938400	DB12138
CHEMBL3545224	DB11970
CHEMBL1303	DB05271
CHEMBL473773	
CHEMBL576781	
CHEMBL429910	DB06292
CHEMBL1514569	
CHEMBL1200868	DB06807
CHEMBL1090	DB00194
CHEMBL78150	
CHEMBL344127	
CHEMBL2107771	DB06649
CHEMBL153057	DB08078
CHEMBL597857	
CHEMBL4297917	
CHEMBL304818	
CHEMBL393417	
CHEMBL400514	
CHEMBL998	DB00455
CHEMBL3545327	
CHEMBL22062	
CHEMBL609606	
CHEMBL1478	
CHEMBL428690	DB03496
CHEMBL3989514	
CHEMBL324053	
CHEMBL1201520	
CHEMBL45816	DB01388
CHEMBL1077391	
CHEMBL417	DB00445
CHEMBL581872	
CHEMBL81782	
CHEMBL8747	
CHEMBL34412	DB12769
CHEMBL297302	DB12867
a:Q20801763	
CHEMBL917	DB00322
CHEMBL227725	
CHEMBL603469	DB06469
CHEMBL1201585	
CHEMBL2108086	
CHEMBL98	DB02546
CHEMBL163	DB00503
CHEMBL1563	
CHEMBL161343	
CHEMBL2146146	
CHEMBL606167	
CHEMBL194881	
CHEMBL125044	
CHEMBL1487	DB01076
CHEMBL469424	
CHEMBL218166	DB04888
CHEMBL38380	DB08162
CHEMBL1370446	DB13614
CHEMBL379975	
CHEMBL3545320	
CHEMBL448382	
CHEMBL1201117	DB00423
CHEMBL554054	
CHEMBL546865	
CHEMBL1201342	DB00340
CHEMBL490029	DB15242
CHEMBL1082	DB01060
CHEMBL3833333	DB14011
CHEMBL525826	
CHEMBL275938	
CHEMBL3544930	
CHEMBL3989914	DB06302
CHEMBL493	DB01200
CHEMBL3990038	
CHEMBL313971	DB09120
CHEMBL539027	
CHEMBL459324	DB01452
CHEMBL39	DB08839
CHEMBL588038	
CHEMBL2368547	
CHEMBL169046	DB04705
CHEMBL22	DB00440
CHEMBL698	DB09085
CHEMBL1336287	
CHEMBL1200722	
CHEMBL188921	DB13510
CHEMBL1751	DB00390
CHEMBL3924151	DB11975
CHEMBL174	DB00415
CHEMBL18	DB00311
CHEMBL587923	
CHEMBL1734	DB01591
CHEMBL2107762	DB12714
CHEMBL1628717	
CHEMBL558752	DB05984
CHEMBL1201828	
CHEMBL3545268	
CHEMBL279115	
CHEMBL578061	
CHEMBL643	DB01069
CHEMBL72	DB01151
CHEMBL583578	
CHEMBL428789	
CHEMBL1771	DB00758
CHEMBL231779	DB06605
CHEMBL291278	
CHEMBL1775032	
CHEMBL1252	DB00106
CHEMBL1476646	
CHEMBL159	DB00570
CHEMBL2051956	DB14068
CHEMBL24057	
CHEMBL1024	DB01181
CHEMBL1961795	
CHEMBL155731	
CHEMBL137	DB00916
CHEMBL1358	DB00947
CHEMBL1200760	
CHEMBL487356	
CHEMBL207433	DB11883
CHEMBL462576	
CHEMBL84	DB01030
CHEMBL240597	DB06777
CHEMBL405821	DB06280
CHEMBL318743	
CHEMBL3218578	
CHEMBL3545174	
CHEMBL1578	
CHEMBL28626	
CHEMBL259084	DB13061
CHEMBL592600	
CHEMBL1423	DB01100
CHEMBL1555	
CHEMBL176553	
CHEMBL94	DB00981
CHEMBL2108431	
CHEMBL549208	
CHEMBL3260567	DB15310
CHEMBL222519	
CHEMBL1908373	DB12637
CHEMBL550495	
CHEMBL1611308	
CHEMBL301735	
CHEMBL1200395	
CHEMBL1200689	DB00435
CHEMBL3984425	
CHEMBL1269102	
CHEMBL225230	
CHEMBL600778	
CHEMBL4297261	
CHEMBL1775033	
CHEMBL288174	
CHEMBL2103738	
CHEMBL1330729	
CHEMBL1277001	DB12717
CHEMBL1464	DB00682
CHEMBL1731319	
CHEMBL2103874	
CHEMBL1089501	
CHEMBL1200891	
CHEMBL1622	DB00158
CHEMBL1332032	DB08814
CHEMBL388978	DB02010
CHEMBL597845	
CHEMBL295212	
CHEMBL530698	
CHEMBL1179047	DB01161
CHEMBL56367	DB04743
CHEMBL6640	DB08653
CHEMBL3545042	DB12367
CHEMBL291536	
CHEMBL2107870	
CHEMBL1505	DB00918
CHEMBL296586	
CHEMBL496	DB00756
CHEMBL2108581	
CHEMBL480	DB00448
CHEMBL3301576	
CHEMBL445332	DB12327
CHEMBL312443	DB06554
CHEMBL918	DB01121
CHEMBL2216870	DB09054
CHEMBL1360024	
CHEMBL601550	
CHEMBL339587	
CHEMBL2141296	DB09570
CHEMBL2110725	DB11641
CHEMBL276618	
CHEMBL1672054	DB06634
CHEMBL530149	
CHEMBL969	DB01588
CHEMBL259327	
CHEMBL1556958	
CHEMBL512649	
CHEMBL172988	
CHEMBL2111022	
CHEMBL388560	
CHEMBL1534034	
CHEMBL105442	DB12429
CHEMBL86	DB01233
CHEMBL1908342	
CHEMBL53929	DB13251
CHEMBL3707401	
CHEMBL172064	
CHEMBL1492500	DB09167
CHEMBL578502	
CHEMBL2104296	
CHEMBL2105763	DB12985
CHEMBL424278	DB08633
CHEMBL4297613	DB15168
CHEMBL283078	
CHEMBL269259	DB04974
CHEMBL3545071	
CHEMBL672	DB01039
CHEMBL11417	
CHEMBL1567571	
CHEMBL578	DB00584
CHEMBL275177	
CHEMBL599255	
CHEMBL1200883	
CHEMBL588	DB00800
CHEMBL599712	
CHEMBL1222035	DB03860
CHEMBL198362	DB06228
CHEMBL1650619	DB06815
CHEMBL3545296	
CHEMBL1197091	
CHEMBL1256698	
CHEMBL2105728	DB11832
CHEMBL19	DB00703
CHEMBL1610638	
CHEMBL1398126	
CHEMBL550	DB01085
CHEMBL258805	DB03428
CHEMBL59150	
CHEMBL218394	DB08873
CHEMBL1000	DB00341
CHEMBL1201570	
CHEMBL1236539	DB01933
CHEMBL468	DB01041
CHEMBL3963485	DB15078
CHEMBL67279	DB06182
CHEMBL447	DB00418
CHEMBL572346	
CHEMBL844	DB00484
CHEMBL1256842	
CHEMBL2364605	DB12830
CHEMBL515617	
CHEMBL281594	DB03701
CHEMBL445102	
CHEMBL625	DB00730
CHEMBL4298197	
CHEMBL1200779	
CHEMBL563251	DB11993
CHEMBL254218	
CHEMBL3545080	
CHEMBL2063869	DB12380
CHEMBL222556	
CHEMBL1951071	
CHEMBL206468	DB04545
CHEMBL85	DB00734
CHEMBL452240	
CHEMBL3545166	
CHEMBL1200715	
CHEMBL160629	
CHEMBL3183075	
CHEMBL405845	
CHEMBL3707392	DB12394
CHEMBL1950289	DB11798
CHEMBL1452227	
CHEMBL48449	DB12328
CHEMBL481	DB00762
CHEMBL6318	
CHEMBL367149	DB03756
CHEMBL53	DB00714
CHEMBL1163	DB01072
CHEMBL9514	DB08313
CHEMBL841	DB00836
CHEMBL1206833	
CHEMBL1085765	
CHEMBL576409	
CHEMBL444109	
CHEMBL1451	DB00620
CHEMBL285063	DB07662
CHEMBL1472830	DB12708
CHEMBL3545420	DB13035
CHEMBL2062257	
CHEMBL191	DB00678
CHEMBL806	DB00499
CHEMBL1513686	
CHEMBL500812	
CHEMBL434435	
CHEMBL12014	
CHEMBL279998	
CHEMBL1516890	
CHEMBL980	DB00874
CHEMBL1911631	
CHEMBL1672332	
CHEMBL940	DB00996
CHEMBL21396	
CHEMBL26	DB00391
CHEMBL254348	
CHEMBL1231124	DB12588
CHEMBL1226	
CHEMBL3545188	
CHEMBL217092	DB11805
CHEMBL608533	DB06595
CHEMBL1256660	
CHEMBL1697737	DB01559
CHEMBL1742981	
CHEMBL485833	
CHEMBL47814	
CHEMBL530291	
CHEMBL2108679	
a:Q419432	
CHEMBL3039596	
CHEMBL3545057	DB00511
CHEMBL2146123	
CHEMBL1801250	DB15419
CHEMBL1287980	
CHEMBL4297597	
CHEMBL707	DB00590
CHEMBL4297436	DB12186
CHEMBL1701915	
CHEMBL362558	DB11913
CHEMBL3545157	DB12129
CHEMBL410484	
CHEMBL52440	DB00514
CHEMBL495	DB00770
CHEMBL1318287	
CHEMBL13662	
CHEMBL601757	
CHEMBL251940	DB01608
CHEMBL577419	
CHEMBL1531222	
CHEMBL1401	DB00507
CHEMBL148831	
CHEMBL600360	
CHEMBL3545138	
CHEMBL1200472	DB01589
CHEMBL1399	DB01217
CHEMBL3545295	
CHEMBL273481	DB12458
CHEMBL2152922	DB12675
CHEMBL307429	DB03206
CHEMBL253570	
CHEMBL1367933	
CHEMBL2105664	DB12823
CHEMBL1112	DB01238
CHEMBL122701	
CHEMBL972	DB01037
CHEMBL365100	
CHEMBL334255	
CHEMBL1201012	DB00846
CHEMBL269105	
CHEMBL1079593	
CHEMBL3545195	
CHEMBL443684	DB12340
CHEMBL508102	DB00389
CHEMBL597	DB00692
CHEMBL1165342	DB13374
CHEMBL4297816	
CHEMBL1440	DB00759
CHEMBL124006	
CHEMBL63857	DB04824
CHEMBL532141	
CHEMBL3545402	
CHEMBL236593	DB12228
CHEMBL2107881	
CHEMBL2022968	DB15187
CHEMBL1326499	
CHEMBL239439	
CHEMBL717	DB00603
CHEMBL179611	
CHEMBL79993	DB03535
CHEMBL654	DB00370
CHEMBL1201824	
CHEMBL3545396	DB11665
CHEMBL1018	DB00890
CHEMBL477	DB00640
CHEMBL591641	
CHEMBL129542	
CHEMBL1358619	
CHEMBL1059	DB00230
CHEMBL898	DB00861
CHEMBL611	DB01162
CHEMBL146	
CHEMBL1201505	
a:Q798309	
CHEMBL1460	DB00900
CHEMBL1569	
CHEMBL383015	
CHEMBL45029	DB00849
CHEMBL313842	DB02918
CHEMBL3989977	
CHEMBL2109621	
CHEMBL520037	
CHEMBL2326966	
CHEMBL286494	DB13014
CHEMBL454	DB00241
CHEMBL297304	
CHEMBL343002	
CHEMBL1509789	
CHEMBL3644587	
CHEMBL585030	
CHEMBL911	DB00425
CHEMBL1795737	
CHEMBL1200807	
CHEMBL1192519	DB14125
CHEMBL1404	DB00243
CHEMBL1743045	
CHEMBL1207366	
CHEMBL20562	
CHEMBL505670	
CHEMBL230006	DB13089
CHEMBL1360	
CHEMBL582507	
CHEMBL555260	
CHEMBL3039556	
CHEMBL9225	DB07931
CHEMBL2071525	
CHEMBL503	DB00227
CHEMBL839	DB00521
CHEMBL398707	DB00327
CHEMBL242171	
CHEMBL633	DB01118
CHEMBL494082	
CHEMBL1740	
CHEMBL3545263	
CHEMBL2170369	
CHEMBL1505471	
CHEMBL498485	DB12672
CHEMBL1504679	
CHEMBL35482	
CHEMBL1480	DB01023
CHEMBL499	DB00373
CHEMBL3707275	
CHEMBL3707319	
CHEMBL276832	DB01275
CHEMBL3545311	DB12267
CHEMBL1185703	
CHEMBL152408	DB13292
CHEMBL582722	
CHEMBL172853	
CHEMBL2105704	
CHEMBL1201577	
CHEMBL1118	DB06700
CHEMBL2105683	DB12398
CHEMBL1718	
CHEMBL671	DB04572
CHEMBL601773	DB13345
CHEMBL602127	
CHEMBL529	DB00207
CHEMBL1742408	
CHEMBL243664	
CHEMBL151797	
CHEMBL589694	
CHEMBL3545111	
CHEMBL1256971	
CHEMBL501701	
CHEMBL1294	DB00908
CHEMBL2094833	
CHEMBL1760	DB00871
CHEMBL1458880	
CHEMBL3545248	
a:Q5134843	
CHEMBL799	DB01166
CHEMBL1327172	
CHEMBL17157	DB00342
CHEMBL2103791	DB06579
CHEMBL1200970	
CHEMBL488	DB00357
CHEMBL1509	DB01395
CHEMBL433680	
CHEMBL876	
CHEMBL597649	
CHEMBL324774	
CHEMBL1200341	
CHEMBL3360203	DB11772
CHEMBL1054	DB01021
CHEMBL70	DB00295
CHEMBL254760	
CHEMBL1280	
CHEMBL150	DB01852
CHEMBL1255654	
CHEMBL1915761	
CHEMBL3989984	
CHEMBL1261	DB04272
CHEMBL1580	DB00552
CHEMBL1743032	
CHEMBL1743018	
CHEMBL443732	DB01833
CHEMBL3397300	
CHEMBL211405	
CHEMBL2088731	
CHEMBL15137	
CHEMBL441282	
CHEMBL29898	DB08660
CHEMBL3301595	DB12305
CHEMBL1200903	
CHEMBL1234	
CHEMBL1308	DB01213
CHEMBL2103758	
CHEMBL123904	DB02690
CHEMBL1743019	
CHEMBL1200567	
CHEMBL389621	DB00741
CHEMBL2108396	
CHEMBL337173	
CHEMBL3545097	DB11836
CHEMBL2103795	
CHEMBL481611	DB06670
CHEMBL459505	DB13083
CHEMBL659	DB00674
CHEMBL1743062	
CHEMBL1201583	
CHEMBL491820	
CHEMBL581225	
CHEMBL2107779	DB12094
CHEMBL1200485	
CHEMBL79	DB00281
CHEMBL802	DB00350
CHEMBL1201638	
CHEMBL1196228	
CHEMBL23588	DB02266
CHEMBL1651906	
CHEMBL1601846	
CHEMBL529918	
CHEMBL852	DB01042
CHEMBL67535	
CHEMBL1089318	DB11632
CHEMBL577673	
CHEMBL76222	DB06573
CHEMBL1520346	
CHEMBL506247	
CHEMBL483849	DB01700
CHEMBL358043	
CHEMBL356066	
CHEMBL530	DB01163
CHEMBL159226	DB09205
CHEMBL1510	DB00216
CHEMBL1087	DB00961
CHEMBL222645	DB00301
CHEMBL1230165	DB15408
CHEMBL43469	
CHEMBL71893	
CHEMBL517	DB00280
CHEMBL1660	DB01201
CHEMBL1372341	
CHEMBL1200751	
CHEMBL1071	DB00991
CHEMBL1516474	
CHEMBL1242194	
CHEMBL1256391	DB04951
CHEMBL1362503	
CHEMBL38	DB00755
CHEMBL371405	DB11762
CHEMBL465843	
CHEMBL4296719	DB11723
CHEMBL225072	DB00642
CHEMBL1078244	
CHEMBL3989990	
CHEMBL416038	
CHEMBL2103870	DB09280
CHEMBL1989853	
CHEMBL25	DB00945
CHEMBL1908355	DB13481
CHEMBL530664	
CHEMBL512908	
CHEMBL428880	DB01003
CHEMBL32147	
CHEMBL1451921	
CHEMBL578890	
CHEMBL1668	
CHEMBL1529817	
CHEMBL1120	
CHEMBL1242745	
CHEMBL1201748	DB06772
CHEMBL1079460	
CHEMBL3545410	
CHEMBL261454	DB03921
CHEMBL1387	DB09371
CHEMBL535331	
CHEMBL1173055	DB12332
CHEMBL15870	DB08951
CHEMBL21536	DB15357
CHEMBL578719	
CHEMBL2108359	
CHEMBL505209	
CHEMBL2431768	DB12085
CHEMBL68117	DB11999
CHEMBL3707325	
CHEMBL1817709	DB12495
CHEMBL434492	DB11623
CHEMBL1683544	
CHEMBL30219	
CHEMBL214268	
CHEMBL1237255	
CHEMBL242341	DB15335
CHEMBL1477760	
CHEMBL9194	DB06199
CHEMBL894	DB01156
CHEMBL1279	DB00998
CHEMBL587723	DB12558
CHEMBL244707	
CHEMBL1201716	
CHEMBL103583	
CHEMBL2108336	
CHEMBL254550	
CHEMBL1743014	
CHEMBL1709	
CHEMBL27673	
CHEMBL24510	
CHEMBL4297631	
CHEMBL517514	
CHEMBL583912	DB12039
CHEMBL2219421	
CHEMBL1201566	
CHEMBL1989750	
CHEMBL85139	
CHEMBL1200382	
CHEMBL131171	
CHEMBL180966	
CHEMBL1743052	
CHEMBL341898	
CHEMBL501134	
CHEMBL1527	
CHEMBL412142	
CHEMBL504	DB01093
CHEMBL441765	
CHEMBL1405447	
CHEMBL3183740	
CHEMBL107131	
CHEMBL2107313	DB06362
CHEMBL351231	
CHEMBL502774	
CHEMBL362863	
CHEMBL346631	
CHEMBL242080	DB07726
CHEMBL2103852	DB12925
CHEMBL1287867	
CHEMBL1697	
CHEMBL1256630	
CHEMBL1397308	
CHEMBL1743038	
CHEMBL111201	
CHEMBL36715	DB09210
CHEMBL1200661	
CHEMBL1980715	
CHEMBL2107885	
CHEMBL599088	
CHEMBL388590	DB12319
CHEMBL1201451	
CHEMBL3353410	DB09330
a:Q27075960	
CHEMBL3545305	DB13006
CHEMBL119549	
CHEMBL1921976	DB12066
CHEMBL1094	DB00949
CHEMBL1952257	
CHEMBL409	DB01128
CHEMBL4297761	
CHEMBL1201262	DB00449
CHEMBL1201863	DB05351
CHEMBL356388	
CHEMBL2095212	DB08893
CHEMBL42115	
CHEMBL3597971	
CHEMBL220845	
CHEMBL2103880	DB12229
CHEMBL524	DB00723
CHEMBL271165	
CHEMBL573	DB00627
CHEMBL1324	DB00323
CHEMBL245416	DB01055
CHEMBL191534	
CHEMBL3039521	
CHEMBL1562	
CHEMBL1208974	
CHEMBL573107	
CHEMBL1382	DB01036
CHEMBL2103851	DB12742
CHEMBL301742	DB08891
CHEMBL2068839	DB12063
CHEMBL463175	
CHEMBL1721885	
CHEMBL261118	
CHEMBL482767	DB07361
CHEMBL482767	DB06134
CHEMBL2	DB00457
CHEMBL225257	
CHEMBL504559	
CHEMBL1256786	DB00983
CHEMBL1200	DB00892
CHEMBL19019	DB00704
CHEMBL595	DB01132
CHEMBL3833357	
CHEMBL56564	DB11699
CHEMBL838	DB00542
CHEMBL546975	
CHEMBL604664	
CHEMBL507282	DB04983
CHEMBL1430	DB00859
CHEMBL1200705	
CHEMBL1305393	
CHEMBL1742982	
CHEMBL119870	
CHEMBL2108253	
CHEMBL1196	DB00807
CHEMBL1258006	DB06090
CHEMBL225519	
CHEMBL1743013	
CHEMBL197672	DB05408
CHEMBL20	DB00819
CHEMBL582699	
CHEMBL296419	DB00637
CHEMBL1614725	
CHEMBL1742428	
CHEMBL1160160	DB14214
CHEMBL469036	
CHEMBL586	
CHEMBL361497	DB09274
CHEMBL600694	
CHEMBL3545168	
CHEMBL73451	DB01071
CHEMBL1585	DB00236
CHEMBL1223	
CHEMBL1076211	DB06264
CHEMBL1200810	DB06410
CHEMBL192627	
CHEMBL571453	
CHEMBL589946	
CHEMBL3039498	DB12836
CHEMBL121	DB00412
CHEMBL365739	
CHEMBL166486	
CHEMBL580	DB00186
CHEMBL250450	DB12665
CHEMBL1201247	DB00014
CHEMBL538798	
CHEMBL290352	
CHEMBL2107822	DB12158
CHEMBL1086440	DB12245
CHEMBL3545065	
CHEMBL454246	
CHEMBL540445	
CHEMBL1082607	
CHEMBL398673	
CHEMBL605959	
CHEMBL4297181	DB12167
CHEMBL3545109	
CHEMBL313417	
CHEMBL944	
CHEMBL274654	DB12072
CHEMBL231068	DB04908
CHEMBL1194	DB00750
CHEMBL1812161	DB11917
CHEMBL363387	DB07063
CHEMBL2104954	
CHEMBL181	DB01119
CHEMBL51697	
CHEMBL3137317	
CHEMBL1232279	
CHEMBL1873475	DB09053
CHEMBL576353	
CHEMBL3545110	DB11730
CHEMBL4208229	DB12597
CHEMBL508338	
CHEMBL2103828	DB06350
CHEMBL1657	DB00799
CHEMBL520733	DB12463
CHEMBL1200851	
CHEMBL632	DB00443
CHEMBL285848	
CHEMBL333121	
CHEMBL57895	
CHEMBL2108658	
CHEMBL1201141	
CHEMBL2269513	
CHEMBL1188395	DB12979
CHEMBL261514	
CHEMBL2103743	
CHEMBL571	DB01009
CHEMBL533226	
CHEMBL1256678	
CHEMBL463686	
CHEMBL76903	
CHEMBL12552	
CHEMBL1392244	
CHEMBL866	DB01024
CHEMBL590665	
CHEMBL106666	
CHEMBL1201476	
CHEMBL3545366	DB12400
CHEMBL1213492	DB12645
CHEMBL786	
CHEMBL27759	DB11841
CHEMBL2107834	DB08931
CHEMBL567175	
CHEMBL1200908	
CHEMBL13291	DB01567
CHEMBL710	DB01216
CHEMBL2109634	
CHEMBL1200659	
CHEMBL4163691	
CHEMBL58033	
CHEMBL177809	
CHEMBL1454910	DB01422
CHEMBL1228	DB03585
CHEMBL365617	DB07495
CHEMBL591135	
CHEMBL1779046	
CHEMBL1910970	
CHEMBL485258	
CHEMBL1098658	
CHEMBL592118	
CHEMBL3301587	
CHEMBL3545002	
CHEMBL7939	
CHEMBL1614707	DB12682
CHEMBL600306	
CHEMBL1699	
CHEMBL2103792	
CHEMBL84010	
CHEMBL14	
CHEMBL524376	
CHEMBL3989943	
CHEMBL63	DB01954
CHEMBL3125702	DB15299
CHEMBL599924	
CHEMBL602012	
CHEMBL1257106	
CHEMBL600313	
CHEMBL206834	DB11851
CHEMBL2107819	
CHEMBL590706	
CHEMBL398435	DB08816
CHEMBL577887	
CHEMBL1710181	
CHEMBL1520188	
CHEMBL498	DB00672
CHEMBL6615	
